RegionName,StateName,SizeRank,2015,2016,2017,2018,2019
Port Angeles,Washington,1295,184908.33333333334,196591.66666666666,219475.0,250541.66666666666,259816.66666666666
McMinnville,Oregon,1296,225041.66666666666,249816.66666666666,280483.3333333333,312441.6666666667,325916.6666666667
Roy,Utah,1297,166666.66666666666,184975.0,204416.66666666666,234733.33333333334,254658.33333333334
Town of Lancaster,New York,1298,162508.33333333334,171283.33333333334,190158.33333333334,184583.33333333334,208300.0
Egypt Lake-Leto,Florida,1299,0.0,0.0,92475.0,159750.0,173625.0
Converse,Texas,1300,140708.33333333334,148200.0,158900.0,168541.66666666666,149858.33333333334
Trumbull,Connecticut,1301,350616.6666666667,358333.3333333333,377850.0,387425.0,382708.3333333333
Claremont,California,1302,579041.6666666666,597500.0,600983.3333333334,654158.3333333334,676316.6666666666
Altadena,California,1303,648191.6666666666,720591.6666666666,791808.3333333334,834341.6666666666,860225.0
Arcadia,Florida,1304,0.0,0.0,0.0,99275.0,128950.0
East Meadow,New York,1305,412783.3333333333,430600.0,454608.3333333333,478941.6666666667,512966.6666666667
Beverly,Massachusetts,1306,352708.3333333333,380541.6666666667,420050.0,420241.6666666667,434208.3333333333
Kailua Kona,Hawaii,1307,430025.0,462400.0,485083.3333333333,479258.3333333333,525158.3333333334
Myrtle Beach,South Carolina,1308,117033.33333333333,110125.0,127141.66666666667,136608.33333333334,144083.33333333334
Fort Lee,New Jersey,1309,0.0,307625.0,436525.0,468333.3333333333,445608.3333333333
Sulphur,Louisiana,1310,142208.33333333334,168358.33333333334,165383.33333333334,178558.33333333334,176166.66666666666
East Point,Georgia,1311,18583.333333333332,75625.0,93416.66666666667,129900.0,138250.0
Shrewsbury,Massachusetts,1312,333233.3333333333,337366.6666666667,357683.3333333333,390958.3333333333,388641.6666666667
Niles,Michigan,1313,0.0,53491.666666666664,88675.0,94450.0,109366.66666666667
Oro Valley,Arizona,1314,244225.0,254975.0,271866.6666666667,284291.6666666667,300408.3333333333
Lemoore,California,1315,191091.66666666666,213500.0,224850.0,235491.66666666666,249300.0
Cedar Falls,Iowa,1316,180708.33333333334,176050.0,174883.33333333334,186383.33333333334,196366.66666666666
Moncks Corner,South Carolina,1317,167158.33333333334,182700.0,189483.33333333334,213325.0,223641.66666666666
Tucker,Georgia,1318,171483.33333333334,185941.66666666666,193983.33333333334,218533.33333333334,230400.0
Buffalo Grove,Illinois,1319,237891.66666666666,230300.0,246283.33333333334,265758.3333333333,283675.0
Sykesville,Maryland,1320,324966.6666666667,341066.6666666667,355525.0,366366.6666666667,351025.0
Wildwood,Missouri,1321,336808.3333333333,354541.6666666667,342916.6666666667,354158.3333333333,372625.0
Ewing Township,New Jersey,1322,154116.66666666666,158841.66666666666,161741.66666666666,165266.66666666666,171816.66666666666
Lake Worth,Florida,1323,121575.0,139575.0,165283.33333333334,175508.33333333334,208533.33333333334
Lewiston,Maine,1324,120375.0,126158.33333333333,132308.33333333334,152133.33333333334,154366.66666666666
Grovetown,Georgia,1325,155625.0,162441.66666666666,170291.66666666666,178458.33333333334,186283.33333333334
Menomonee Falls,Wisconsin,1326,211708.33333333334,226400.0,249733.33333333334,271841.6666666667,278216.6666666667
Cape Girardeau,Missouri,1327,120200.0,119741.66666666667,123300.0,123483.33333333333,134600.0
Town Of Clifton Park,New York,1328,262816.6666666667,263375.0,281925.0,293016.6666666667,305166.6666666667
San Juan Capistrano,California,1330,672241.6666666666,710066.6666666666,718541.6666666666,806975.0,755516.6666666666
Havertown,Pennsylvania,1331,0.0,0.0,123708.33333333333,313416.6666666667,324008.3333333333
Sonoma,California,1332,589241.6666666666,674358.3333333334,698158.3333333334,807725.0,740183.3333333334
Richfield,Minnesota,1333,195666.66666666666,216258.33333333334,230850.0,246825.0,263266.6666666667
Avon,Indiana,1335,172108.33333333334,170925.0,187841.66666666666,204166.66666666666,214858.33333333334
Wildomar,California,1336,330966.6666666667,356458.3333333333,375475.0,414858.3333333333,418625.0
Oakville,Missouri,1337,202900.0,207341.66666666666,221325.0,233450.0,230158.33333333334
East Stroudsburg,Pennsylvania,1338,89866.66666666667,99975.0,113066.66666666667,143766.66666666666,149866.66666666666
Boardman,Ohio,1339,82166.66666666667,88575.0,89483.33333333333,98158.33333333333,106508.33333333333
Reidsville,North Carolina,1340,0.0,0.0,79983.33333333333,102400.0,106583.33333333333
Pahrump,Nevada,1341,52941.666666666664,156200.0,170383.33333333334,195391.66666666666,226216.66666666666
Winona,Minnesota,1342,130500.0,138483.33333333334,135958.33333333334,137333.33333333334,153108.33333333334
West Chicago,Illinois,1343,178300.0,206966.66666666666,219216.66666666666,239566.66666666666,250258.33333333334
Rockwall,Texas,1344,223175.0,244266.66666666666,268033.3333333333,282008.3333333333,287650.0
Santa Paula,California,1345,358358.3333333333,403616.6666666667,402450.0,455633.3333333333,485408.3333333333
Poplar Bluff,Missouri,1347,0.0,0.0,8300.0,115416.66666666667,111950.0
Pineville,Louisiana,1348,146491.66666666666,155208.33333333334,161833.33333333334,160958.33333333334,162525.0
Halethorpe,Maryland,1349,0.0,114958.33333333333,191333.33333333334,201233.33333333334,207391.66666666666
Placerville,California,1350,327841.6666666667,354933.3333333333,366550.0,392158.3333333333,393841.6666666667
Natick,Massachusetts,1351,444241.6666666667,460483.3333333333,489933.3333333333,531600.0,546333.3333333334
Temple City,California,1352,671016.6666666666,688283.3333333334,698291.6666666666,772991.6666666666,767066.6666666666
Cabot,Arkansas,1353,139791.66666666666,141566.66666666666,139416.66666666666,145600.0,150358.33333333334
Torrington,Connecticut,1357,105558.33333333333,112150.0,121558.33333333333,126583.33333333333,130825.0
Commerce,Michigan,1358,211575.0,219966.66666666666,242150.0,255425.0,269858.3333333333
La Vergne,Tennessee,1359,127008.33333333333,145950.0,172408.33333333334,193325.0,204208.33333333334
Kearns,Utah,1360,176333.33333333334,196350.0,218916.66666666666,243975.0,261000.0
Batavia,Ohio,1361,143500.0,159491.66666666666,164216.66666666666,165608.33333333334,181716.66666666666
New Lenox,Illinois,1363,260516.66666666666,266400.0,276358.3333333333,270441.6666666667,273016.6666666667
Andover,Massachusetts,1364,518316.6666666667,528958.3333333334,563616.6666666666,573033.3333333334,559533.3333333334
Cottage Grove,Minnesota,1365,214491.66666666666,227458.33333333334,241233.33333333334,249908.33333333334,264341.6666666667
Chelmsford,Massachusetts,1366,321616.6666666667,343150.0,356075.0,384400.0,391591.6666666667
Seneca,South Carolina,1367,157866.66666666666,157625.0,152033.33333333334,161716.66666666666,172925.0
Shelbyville,Tennessee,1368,101566.66666666667,112775.0,129800.0,150950.0,154508.33333333334
Villa Rica,Georgia,1369,139550.0,139058.33333333334,152208.33333333334,166583.33333333334,179116.66666666666
Reisterstown,Maryland,1370,227750.0,228266.66666666666,244233.33333333334,248925.0,251433.33333333334
Bettendorf,Iowa,1371,163883.33333333334,170633.33333333334,174758.33333333334,183766.66666666666,200766.66666666666
Coventry,Rhode Island,1372,209575.0,219858.33333333334,224783.33333333334,241475.0,246125.0
Staunton,Virginia,1373,149900.0,148416.66666666666,155316.66666666666,160158.33333333334,166550.0
Calexico,California,1374,199933.33333333334,210533.33333333334,215450.0,227125.0,228691.66666666666
Battle Ground,Washington,1375,260858.33333333334,285425.0,326441.6666666667,362833.3333333333,364766.6666666667
South Miami Heights,Florida,1376,151733.33333333334,193750.0,232941.66666666666,250158.33333333334,276300.0
Clover,South Carolina,1377,175941.66666666666,203800.0,218533.33333333334,248233.33333333334,278208.3333333333
Pickerington,Ohio,1378,188283.33333333334,207116.66666666666,224233.33333333334,238550.0,258058.33333333334
Mableton,Georgia,1379,91766.66666666667,198633.33333333334,209316.66666666666,196550.0,218100.0
Los Gatos,California,1381,1523991.6666666667,1557675.0,1722783.3333333333,1902541.6666666667,1956266.6666666667
Stow,Ohio,1382,140825.0,150466.66666666666,156833.33333333334,170658.33333333334,177191.66666666666
Barstow,California,1383,83000.0,99650.0,113541.66666666667,133358.33333333334,143275.0
Oak Creek,Wisconsin,1384,201116.66666666666,218733.33333333334,216225.0,235641.66666666666,242108.33333333334
Royal Palm Beach,Florida,1385,212283.33333333334,241775.0,253025.0,268258.3333333333,278716.6666666667
Glastonbury,Connecticut,1386,297516.6666666667,292991.6666666667,291425.0,321308.3333333333,313133.3333333333
Lorton,Virginia,1387,385700.0,386158.3333333333,415266.6666666667,438541.6666666667,475416.6666666667
Hagerstown,Maryland,1388,98466.66666666667,104183.33333333333,110625.0,125341.66666666667,129125.0
Upper Arlington,Ohio,1389,345366.6666666667,349175.0,358991.6666666667,384875.0,397008.3333333333
Pleasant Hill,California,1390,568891.6666666666,629241.6666666666,657891.6666666666,730883.3333333334,741783.3333333334
Powell,Ohio,1392,327025.0,328900.0,342100.0,378000.0,386800.0
Dartmouth,Massachusetts,1393,287800.0,309191.6666666667,333766.6666666667,324875.0,370541.6666666667
Oak Harbor,Washington,1394,241683.33333333334,273783.3333333333,290508.3333333333,318625.0,331675.0
Galesburg,Illinois,1395,64075.0,66183.33333333333,68841.66666666667,68366.66666666667,75500.0
Garden City,Kansas,1398,150600.0,164133.33333333334,165191.66666666666,165833.33333333334,172900.0
Town Of Carmel,New York,1400,329291.6666666667,337316.6666666667,340333.3333333333,360150.0,378508.3333333333
Gurnee,Illinois,1401,182366.66666666666,182508.33333333334,202766.66666666666,212925.0,177558.33333333334
Inver Grove Heights,Minnesota,1403,187666.66666666666,207325.0,214533.33333333334,242883.33333333334,269050.0
Randolph,Massachusetts,1404,260866.66666666666,274391.6666666667,313308.3333333333,338858.3333333333,351333.3333333333
Sand Springs,Oklahoma,1406,122783.33333333333,128925.0,140891.66666666666,132750.0,140833.33333333334
Leander,Texas,1407,197383.33333333334,230025.0,246600.0,264691.6666666667,273333.3333333333
Manhattan Beach,California,1408,1865600.0,1857225.0,1902841.6666666667,2280191.6666666665,2255100.0
Watertown,Massachusetts,1409,412508.3333333333,457158.3333333333,538000.0,579775.0,591041.6666666666
Cumberland,Rhode Island,1410,0.0,0.0,152266.66666666666,280916.6666666667,299658.3333333333
Elizabethton,Tennessee,1411,87733.33333333333,87591.66666666667,101233.33333333333,106500.0,116358.33333333333
Sanger,California,1412,0.0,0.0,158600.0,248175.0,267100.0
Bay City,Michigan,1413,46516.666666666664,45533.333333333336,50466.666666666664,59091.666666666664,59725.0
Paine Field-Lake Stickney,Washington,1415,201208.33333333334,234058.33333333334,252075.0,308775.0,301191.6666666667
Severn,Maryland,1416,298608.3333333333,311508.3333333333,324100.0,338708.3333333333,351883.3333333333
Greater Carrollwood,Florida,1417,160216.66666666666,171800.0,191250.0,216408.33333333334,229933.33333333334
Dana Point,California,1418,277566.6666666667,868191.6666666666,819158.3333333334,940425.0,930325.0
Rexburg,Idaho,1419,0.0,0.0,100500.0,201316.66666666666,238975.0
Wausau,Wisconsin,1420,108425.0,111658.33333333333,115483.33333333333,131391.66666666666,132850.0
Pullman,Washington,1421,226408.33333333334,233733.33333333334,248050.0,271250.0,291558.3333333333
Shingle Springs,California,1422,387691.6666666667,411366.6666666667,447466.6666666667,477525.0,483541.6666666667
Leawood,Kansas,1423,418633.3333333333,433933.3333333333,441866.6666666667,477958.3333333333,489091.6666666667
Flowery Branch,Georgia,1424,183600.0,191100.0,210583.33333333334,232958.33333333334,253016.66666666666
Chatsworth,Georgia,1425,62466.666666666664,94583.33333333333,114258.33333333333,115683.33333333333,127633.33333333333
Cooper City,Florida,1426,329791.6666666667,344458.3333333333,367441.6666666667,367933.3333333333,403458.3333333333
Galt,California,1427,268241.6666666667,293758.3333333333,329175.0,350500.0,369900.0
Adelanto,California,1428,152025.0,168833.33333333334,189158.33333333334,214200.0,228425.0
Warsaw,Indiana,1429,142858.33333333334,146766.66666666666,150841.66666666666,165400.0,173908.33333333334
Golden Glades,Florida,1430,0.0,140191.66666666666,185891.66666666666,209225.0,210241.66666666666
San Dimas,California,1431,480800.0,530675.0,548408.3333333334,591708.3333333334,602375.0
Orion,Michigan,1432,198816.66666666666,219975.0,230208.33333333334,239525.0,266283.3333333333
Marana,Arizona,1433,0.0,185433.33333333334,263791.6666666667,256166.66666666666,275116.6666666667
Tarpon Springs,Florida,1434,187866.66666666666,207541.66666666666,223116.66666666666,239916.66666666666,254866.66666666666
La Verne,California,1435,95933.33333333333,568658.3333333334,581475.0,641316.6666666666,621708.3333333334
Pleasant Grove,Utah,1436,220566.66666666666,222900.0,248416.66666666666,273333.3333333333,299375.0
Albertville,Alabama,1437,79083.33333333333,89966.66666666667,98600.0,110750.0,108950.0
Newburgh,Indiana,1438,163241.66666666666,174075.0,171708.33333333334,188383.33333333334,190950.0
Durango,Colorado,1439,372391.6666666667,365425.0,376241.6666666667,384166.6666666667,396491.6666666667
Eagle,Idaho,1440,324425.0,364450.0,398300.0,446333.3333333333,480466.6666666667
Ravenna,Ohio,1441,105533.33333333333,114158.33333333333,113800.0,115383.33333333333,124591.66666666667
Farmingdale,New York,1442,357216.6666666667,366725.0,414625.0,432750.0,431225.0
Fair Lawn,New Jersey,1443,362400.0,382258.3333333333,394133.3333333333,413266.6666666667,443633.3333333333
Spotsylvania,Virginia,1444,207858.33333333334,216091.66666666666,245750.0,239883.33333333334,243358.33333333334
Derry,New Hampshire,1445,218766.66666666666,223716.66666666666,232150.0,250608.33333333334,272550.0
El Mirage,Arizona,1446,137733.33333333334,153691.66666666666,170800.0,187591.66666666666,205941.66666666666
Oakdale,California,1447,142725.0,303016.6666666667,334683.3333333333,360600.0,377616.6666666667
Banning,California,1448,196850.0,221825.0,235091.66666666666,259325.0,259675.0
Tehachapi,California,1449,226225.0,238925.0,256775.0,267483.3333333333,282308.3333333333
Reedley,California,1450,184966.66666666666,189325.0,215591.66666666666,239916.66666666666,246425.0
Montrose,Colorado,1451,197508.33333333334,205866.66666666666,219233.33333333334,242983.33333333334,256350.0
Los Altos,California,1452,2529308.3333333335,2521916.6666666665,2729425.0,3110258.3333333335,2982058.3333333335
Dunedin,Florida,1453,164441.66666666666,184033.33333333334,212091.66666666666,237041.66666666666,254016.66666666666
Norristown,Pennsylvania,1455,145233.33333333334,157858.33333333334,167058.33333333334,172541.66666666666,184583.33333333334
Jasper,Alabama,1457,0.0,0.0,74950.0,122733.33333333333,129400.0
Sahuarita,Arizona,1459,119550.0,193783.33333333334,201783.33333333334,203341.66666666666,225008.33333333334
Merrick,New York,1460,471716.6666666667,485883.3333333333,523900.0,547866.6666666666,565750.0
Collinsville,Illinois,1461,99091.66666666667,109108.33333333333,118575.0,116775.0,124966.66666666667
Westwego,Louisiana,1463,69591.66666666667,76833.33333333333,84266.66666666667,98866.66666666667,101591.66666666667
Sylvania,Ohio,1464,161925.0,174225.0,185033.33333333334,190275.0,200433.33333333334
Ken Caryl,Colorado,1465,268991.6666666667,307550.0,333791.6666666667,355883.3333333333,378450.0
Bellmore,New York,1466,428233.3333333333,442766.6666666667,479775.0,513708.3333333333,504525.0
Somerton,Arizona,1468,0.0,101966.66666666667,133966.66666666666,142841.66666666666,160391.66666666666
Cottonwood Heights,Utah,1469,317116.6666666667,345216.6666666667,370625.0,414016.6666666667,458300.0
Chillum,Maryland,1470,139883.33333333334,236791.66666666666,260133.33333333334,271308.3333333333,283508.3333333333
South Lyon,Michigan,1471,258466.66666666666,282600.0,289408.3333333333,303825.0,326308.3333333333
Fairhope,Alabama,1472,220241.66666666666,241083.33333333334,236600.0,257066.66666666666,298766.6666666667
Riviera Beach,Florida,1473,93141.66666666667,171050.0,180908.33333333334,198850.0,220950.0
Eustis,Florida,1474,138683.33333333334,154200.0,178575.0,191916.66666666666,201116.66666666666
